2020-06-10 05:59:55 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_005.csv,1067,9131
2020-06-10 05:59:59 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_006.csv,1463,11318
2020-06-10 06:00:05 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_007.csv,2762,21038
2020-06-10 06:00:11 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_008.csv,1105,10057
2020-06-10 06:00:16 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_009.csv,1934,13473
2020-06-10 06:00:20 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_010.csv,1129,9600
2020-06-10 06:00:24 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_011.csv,1092,9786
2020-06-10 06:00:29 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_012.csv,1626,13673
2020-06-10 06:00:34 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_013.csv,1194,11289
2020-06-10 06:00:40 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_014.csv,2172,17247
2020-06-10 06:00:45 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_015.csv,1532,11014
2020-06-10 06:00:51 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_016.csv,1698,13047
2020-06-10 06:00:57 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_017.csv,1961,14013
2020-06-10 06:01:03 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_018.csv,2789,18359
2020-06-10 06:01:09 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_019.csv,1941,13761
2020-06-10 06:01:15 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_020.csv,2316,16159
2020-06-10 06:01:35 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_021.csv,1002,9313
2020-06-10 06:01:41 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_022.csv,2144,15910
2020-06-10 06:01:47 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_023.csv,1407,11745
2020-06-10 06:01:51 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_024.csv,1388,10404
2020-06-10 06:01:56 INFO  BatchJoin$:64 - Join result:diagonal_022.csv,uniform_025.csv,1091,8862
2020-06-10 06:02:02 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,diagonal_024.csv,70732,244600
2020-06-10 06:02:07 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,diagonal_025.csv,42345,149361
2020-06-10 06:02:09 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_001.csv,error,error
2020-06-10 06:02:12 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_002.csv,error,error
2020-06-10 06:02:14 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_003.csv,error,error
2020-06-10 06:02:17 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_004.csv,error,error
2020-06-10 06:02:21 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_005.csv,error,error
2020-06-10 06:02:23 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_006.csv,error,error
2020-06-10 06:02:25 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_007.csv,error,error
2020-06-10 06:02:27 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_008.csv,error,error
2020-06-10 06:02:30 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_009.csv,error,error
2020-06-10 06:02:34 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_010.csv,error,error
2020-06-10 06:02:36 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_011.csv,error,error
2020-06-10 06:02:39 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_012.csv,error,error
2020-06-10 06:02:41 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_013.csv,error,error
2020-06-10 06:02:45 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_014.csv,error,error
2020-06-10 06:02:49 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_015.csv,error,error
2020-06-10 06:02:52 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_016.csv,error,error
2020-06-10 06:02:54 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_017.csv,error,error
2020-06-10 06:02:56 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_018.csv,error,error
2020-06-10 06:02:58 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_019.csv,error,error
2020-06-10 06:03:02 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_020.csv,error,error
2020-06-10 06:03:06 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_021.csv,error,error
2020-06-10 06:03:08 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_022.csv,error,error
2020-06-10 06:03:13 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_023.csv,error,error
2020-06-10 06:03:13 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_024.csv,error,error
2020-06-10 06:03:15 INFO  BatchJoin$:69 - Join result:diagonal_023.csv,gaussian_025.csv,error,error
2020-06-10 06:03:23 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_001.csv,18077,56038
2020-06-10 06:03:27 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_002.csv,18224,58905
2020-06-10 06:03:35 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_003.csv,19011,65222
2020-06-10 06:03:40 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_004.csv,18721,63102
2020-06-10 06:03:46 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_005.csv,17836,54996
2020-06-10 06:03:50 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_006.csv,17749,53226
2020-06-10 06:03:56 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_007.csv,18215,59154
2020-06-10 06:04:02 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_008.csv,19906,77479
2020-06-10 06:04:09 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_009.csv,19649,70510
2020-06-10 06:04:15 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_010.csv,18386,60542
2020-06-10 06:04:19 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_011.csv,17810,55536
2020-06-10 06:04:24 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_012.csv,17795,56416
2020-06-10 06:04:29 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_013.csv,18378,60646
2020-06-10 06:04:36 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_014.csv,19157,69141
2020-06-10 06:04:40 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_015.csv,18052,57165
2020-06-10 06:04:48 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_016.csv,18443,61560
2020-06-10 06:04:53 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_017.csv,18351,60027
2020-06-10 06:04:57 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_018.csv,18175,59007
2020-06-10 06:05:04 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_019.csv,18552,61928
2020-06-10 06:05:11 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_020.csv,18382,58584
2020-06-10 06:05:15 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_021.csv,17723,54865
2020-06-10 06:05:20 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_022.csv,17886,55268
2020-06-10 06:05:24 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_023.csv,18219,58340
2020-06-10 06:05:31 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_024.csv,19280,69717
2020-06-10 06:05:37 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,parcel_025.csv,18431,62275
2020-06-10 06:05:44 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_001.csv,1928,14765
2020-06-10 06:05:49 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_002.csv,1139,9680
2020-06-10 06:05:55 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_003.csv,1836,13595
2020-06-10 06:06:02 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_004.csv,2115,18001
2020-06-10 06:06:07 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_005.csv,818,7888
2020-06-10 06:06:25 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_006.csv,1238,9988
2020-06-10 06:06:32 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_007.csv,2225,18454
2020-06-10 06:06:37 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_008.csv,904,8714
2020-06-10 06:06:42 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_009.csv,1653,12022
2020-06-10 06:06:46 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_010.csv,953,8684
2020-06-10 06:06:51 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_011.csv,894,8641
2020-06-10 06:06:57 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_012.csv,1326,12147
2020-06-10 06:07:01 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_013.csv,1028,10187
2020-06-10 06:07:08 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_014.csv,1763,14783
2020-06-10 06:07:13 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_015.csv,1227,9419
2020-06-10 06:07:19 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_016.csv,1412,11426
2020-06-10 06:07:24 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_017.csv,1559,11929
2020-06-10 06:07:32 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_018.csv,2339,16435
2020-06-10 06:07:38 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_019.csv,1598,12163
2020-06-10 06:07:44 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_020.csv,1854,14059
2020-06-10 06:07:49 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_021.csv,784,7910
2020-06-10 06:07:55 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_022.csv,1838,13996
2020-06-10 06:08:00 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_023.csv,1197,10798
2020-06-10 06:08:04 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_024.csv,1215,9252
2020-06-10 06:08:08 INFO  BatchJoin$:64 - Join result:diagonal_023.csv,uniform_025.csv,841,7681
2020-06-10 06:08:15 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,diagonal_025.csv,71967,269698
2020-06-10 06:08:18 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_001.csv,error,error
2020-06-10 06:08:23 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_002.csv,error,error
2020-06-10 06:08:27 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_003.csv,error,error
2020-06-10 06:08:31 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_004.csv,error,error
2020-06-10 06:08:34 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_005.csv,error,error
2020-06-10 06:08:36 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_006.csv,error,error
2020-06-10 06:08:41 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_007.csv,error,error
2020-06-10 06:08:47 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_008.csv,error,error
2020-06-10 06:08:51 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_009.csv,error,error
2020-06-10 06:08:57 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_010.csv,error,error
2020-06-10 06:09:01 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_011.csv,error,error
2020-06-10 06:09:06 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_012.csv,error,error
2020-06-10 06:09:11 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_013.csv,error,error
2020-06-10 06:09:17 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_014.csv,error,error
2020-06-10 06:09:20 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_015.csv,error,error
2020-06-10 06:09:24 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_016.csv,error,error
2020-06-10 06:09:27 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_017.csv,error,error
2020-06-10 06:09:30 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_018.csv,error,error
2020-06-10 06:09:35 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_019.csv,error,error
2020-06-10 06:09:38 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_020.csv,error,error
2020-06-10 06:09:44 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_021.csv,error,error
2020-06-10 06:09:47 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_022.csv,error,error
2020-06-10 06:09:53 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_023.csv,error,error
2020-06-10 06:09:55 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_024.csv,error,error
2020-06-10 06:10:00 INFO  BatchJoin$:69 - Join result:diagonal_024.csv,gaussian_025.csv,error,error
2020-06-10 06:10:07 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_001.csv,29879,93590
2020-06-10 06:10:13 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_002.csv,30201,99545
2020-06-10 06:10:21 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_003.csv,31620,112062
2020-06-10 06:10:29 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_004.csv,31101,105270
2020-06-10 06:10:36 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_005.csv,29653,91279
2020-06-10 06:10:42 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_006.csv,28998,89062
2020-06-10 06:10:48 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_007.csv,30217,100429
2020-06-10 06:10:56 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_008.csv,33824,132470
2020-06-10 06:11:24 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_009.csv,32146,116864
2020-06-10 06:11:31 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_010.csv,30853,103150
2020-06-10 06:11:37 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_011.csv,29585,93240
2020-06-10 06:11:43 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_012.csv,29547,93386
2020-06-10 06:11:50 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_013.csv,30438,103243
2020-06-10 06:11:57 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_014.csv,32213,116084
2020-06-10 06:12:04 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_015.csv,29965,96483
2020-06-10 06:12:12 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_016.csv,30563,104554
2020-06-10 06:12:18 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_017.csv,30511,99986
2020-06-10 06:12:24 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_018.csv,30096,97504
2020-06-10 06:12:31 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_019.csv,31083,106705
2020-06-10 06:12:40 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_020.csv,30515,102246
2020-06-10 06:12:45 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_021.csv,29516,93408
2020-06-10 06:12:51 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_022.csv,29595,92376
2020-06-10 06:12:57 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_023.csv,30556,96778
2020-06-10 06:13:06 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_024.csv,32164,113846
2020-06-10 06:13:13 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,parcel_025.csv,30909,107754
2020-06-10 06:13:35 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_001.csv,3408,26021
2020-06-10 06:13:42 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_002.csv,2240,17214
2020-06-10 06:13:52 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_003.csv,3168,23199
2020-06-10 06:14:01 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_004.csv,3777,31269
2020-06-10 06:14:07 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_005.csv,1568,13872
2020-06-10 06:14:14 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_006.csv,2279,17179
2020-06-10 06:14:22 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_007.csv,4013,32325
2020-06-10 06:14:29 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_008.csv,1706,15143
2020-06-10 06:14:36 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_009.csv,2964,21034
2020-06-10 06:14:41 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_010.csv,1721,14772
2020-06-10 06:14:48 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_011.csv,1547,14089
2020-06-10 06:14:54 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_012.csv,2386,20532
2020-06-10 06:15:00 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_013.csv,1893,17052
2020-06-10 06:15:08 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_014.csv,3182,26244
2020-06-10 06:15:14 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_015.csv,2296,16922
2020-06-10 06:15:22 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_016.csv,2588,20235
2020-06-10 06:15:29 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_017.csv,2982,21318
2020-06-10 06:15:37 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_018.csv,4174,28180
2020-06-10 06:15:45 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_019.csv,2957,21917
2020-06-10 06:15:53 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_020.csv,3560,24933
2020-06-10 06:15:59 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_021.csv,1358,13518
2020-06-10 06:16:08 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_022.csv,3216,24585
2020-06-10 06:16:29 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_023.csv,2143,18299
2020-06-10 06:16:36 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_024.csv,2037,16021
2020-06-10 06:16:42 INFO  BatchJoin$:64 - Join result:diagonal_024.csv,uniform_025.csv,1665,13375
2020-06-10 06:16:46 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_001.csv,error,error
2020-06-10 06:16:48 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_002.csv,error,error
2020-06-10 06:16:50 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_003.csv,error,error
2020-06-10 06:16:53 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_004.csv,error,error
2020-06-10 06:16:55 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_005.csv,error,error
2020-06-10 06:16:58 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_006.csv,error,error
2020-06-10 06:17:02 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_007.csv,error,error
2020-06-10 06:17:04 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_008.csv,error,error
2020-06-10 06:17:06 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_009.csv,error,error
2020-06-10 06:17:07 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_010.csv,error,error
2020-06-10 06:17:09 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_011.csv,error,error
2020-06-10 06:17:11 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_012.csv,error,error
2020-06-10 06:17:13 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_013.csv,error,error
2020-06-10 06:17:18 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_014.csv,error,error
2020-06-10 06:17:21 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_015.csv,error,error
2020-06-10 06:17:23 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_016.csv,error,error
2020-06-10 06:17:25 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_017.csv,error,error
2020-06-10 06:17:27 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_018.csv,error,error
2020-06-10 06:17:28 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_019.csv,error,error
2020-06-10 06:17:30 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_020.csv,error,error
2020-06-10 06:17:35 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_021.csv,error,error
2020-06-10 06:17:37 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_022.csv,error,error
2020-06-10 06:17:42 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_023.csv,error,error
2020-06-10 06:17:43 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_024.csv,error,error
2020-06-10 06:17:45 INFO  BatchJoin$:69 - Join result:diagonal_025.csv,gaussian_025.csv,error,error
2020-06-10 06:17:52 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_001.csv,18061,56580
2020-06-10 06:17:57 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_002.csv,18319,59976
2020-06-10 06:18:04 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_003.csv,19350,67946
2020-06-10 06:18:10 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_004.csv,19011,64493
2020-06-10 06:18:16 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_005.csv,18007,56331
2020-06-10 06:18:20 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_006.csv,17581,55875
2020-06-10 06:18:26 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_007.csv,18421,61088
2020-06-10 06:18:32 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_008.csv,20835,83126
2020-06-10 06:18:39 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_009.csv,19467,70435
2020-06-10 06:18:44 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_010.csv,18840,63500
2020-06-10 06:18:48 INFO  BatchJoin$:64 - Join result:diagonal_025.csv,parcel_011.csv,17978,57816
